,Unnamed: 0,sequence,sid,pos_acts_toeachother,neg_acts_toeachother,pos_acts_together,neg_acts_together,pos_char1_acts,neg_char1_acts,pos_char2_acts,neg_char2_acts,pos,neg,filename,unique_ID,29:posFramesFired,30:negFramesFired,31:otherFramesFired,32:posFramewrtCharFired,33:negFramewrtCharFired,34:otherFrameswrtCharFired,manualLabel
758,758,96,s72,0,0,0,0,0,0,0,1,0,0,dostoevsky.brothers.0.6.sent,dostoevsky.brothers.0.6.sents72,0,1,1,0,0,1,u
759,759,96,s76,0,0,1,0,0,0,1,0,1,0,dostoevsky.brothers.0.6.sent,dostoevsky.brothers.0.6.sents76,1,0,0,0,0,0,p
760,760,97,s12,0,0,0,0,1,0,0,0,0,0,dostoevsky.brothers.1.6.sent,dostoevsky.brothers.1.6.sents12,2,0,0,0,0,0,p
761,761,97,s13,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.1.6.sent,dostoevsky.brothers.1.6.sents13,0,0,0,0,0,0,p
762,762,97,s46,0,0,0,0,0,0,0,0,1,0,dostoevsky.brothers.1.6.sent,dostoevsky.brothers.1.6.sents46,1,0,0,1,0,0,u
763,763,97,s50,0,0,0,0,0,1,0,0,0,0,dostoevsky.brothers.1.6.sent,dostoevsky.brothers.1.6.sents50,1,0,0,0,0,0,n
764,764,97,s52,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.1.6.sent,dostoevsky.brothers.1.6.sents52,1,0,0,1,0,0,u
765,765,97,s54,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.1.6.sent,dostoevsky.brothers.1.6.sents54,1,0,0,0,0,0,u
766,766,97,s55,0,0,1,0,0,0,0,0,0,0,dostoevsky.brothers.1.6.sent,dostoevsky.brothers.1.6.sents55,2,0,0,0,0,0,p
767,767,97,s56,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.1.6.sent,dostoevsky.brothers.1.6.sents56,1,0,0,1,0,0,p
768,768,97,s76,0,0,2,0,0,0,0,0,0,0,dostoevsky.brothers.1.6.sent,dostoevsky.brothers.1.6.sents76,1,0,0,0,0,0,p
769,769,98,s1,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.3.7.sent,dostoevsky.brothers.3.7.sents1,3,0,1,0,0,0,u
770,770,98,s7,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.3.7.sent,dostoevsky.brothers.3.7.sents7,0,0,0,0,0,0,u
771,771,98,s24,0,0,0,1,0,0,0,0,0,0,dostoevsky.brothers.3.7.sent,dostoevsky.brothers.3.7.sents24,0,0,0,0,0,0,u
772,772,98,s29,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.3.7.sent,dostoevsky.brothers.3.7.sents29,1,0,0,1,0,0,u
773,773,98,s31,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.3.7.sent,dostoevsky.brothers.3.7.sents31,2,0,0,2,0,0,p
774,774,99,s1,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.4.6.sent,dostoevsky.brothers.4.6.sents1,3,0,1,2,0,0,u
775,775,99,s3,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.4.6.sent,dostoevsky.brothers.4.6.sents3,0,0,0,0,0,0,u
776,776,99,s4,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.4.6.sent,dostoevsky.brothers.4.6.sents4,0,0,1,0,0,1,n
777,777,99,s8,0,0,1,0,0,0,0,0,0,0,dostoevsky.brothers.4.6.sent,dostoevsky.brothers.4.6.sents8,1,1,0,0,0,0,n
778,778,99,s10,0,0,0,0,0,0,0,0,0,2,dostoevsky.brothers.4.6.sent,dostoevsky.brothers.4.6.sents10,1,0,0,1,0,0,n
779,779,99,s12,0,0,0,0,1,0,0,0,0,0,dostoevsky.brothers.4.6.sent,dostoevsky.brothers.4.6.sents12,2,0,0,2,0,0,n
780,780,99,s25,0,0,0,0,0,2,0,0,0,0,dostoevsky.brothers.4.6.sent,dostoevsky.brothers.4.6.sents25,1,1,0,0,0,0,n
781,781,99,s46,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.4.6.sent,dostoevsky.brothers.4.6.sents46,1,0,0,1,0,0,u
782,782,99,s48,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.4.6.sent,dostoevsky.brothers.4.6.sents48,0,1,0,0,1,0,u
783,783,99,s65,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.4.6.sent,dostoevsky.brothers.4.6.sents65,2,1,0,1,0,0,u
784,784,100,s1,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.6.7.sent,dostoevsky.brothers.6.7.sents1,3,0,1,2,0,0,u
785,785,100,s8,0,0,1,0,0,0,1,0,3,0,dostoevsky.brothers.6.7.sent,dostoevsky.brothers.6.7.sents8,1,1,0,1,0,0,u
786,786,100,s15,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.6.7.sent,dostoevsky.brothers.6.7.sents15,0,0,0,0,0,0,u
787,787,100,s23,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.6.7.sent,dostoevsky.brothers.6.7.sents23,1,0,0,1,0,0,u
788,788,100,s25,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.6.7.sent,dostoevsky.brothers.6.7.sents25,1,1,0,0,0,0,u
789,789,100,s26,0,0,0,0,1,0,0,0,0,0,dostoevsky.brothers.6.7.sent,dostoevsky.brothers.6.7.sents26,1,0,1,1,0,1,p
790,790,100,s29,0,0,0,0,0,0,0,0,1,0,dostoevsky.brothers.6.7.sent,dostoevsky.brothers.6.7.sents29,1,0,0,0,0,0,u
791,791,100,s77,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.6.7.sent,dostoevsky.brothers.6.7.sents77,1,0,0,1,0,0,u
