,Unnamed: 0,sequence,sid,pos_acts_toeachother,neg_acts_toeachother,pos_acts_together,neg_acts_together,pos_char1_acts,neg_char1_acts,pos_char2_acts,neg_char2_acts,pos,neg,filename,unique_ID,29:posFramesFired,30:negFramesFired,31:otherFramesFired,32:posFramewrtCharFired,33:negFramewrtCharFired,34:otherFrameswrtCharFired
778,778,99,s10,0,0,0,0,0,0,0,0,0,2,dostoevsky.brothers.4.6.sent,dostoevsky.brothers.4.6.sents10,1,0,0,1,0,0
779,779,99,s12,0,0,0,0,1,0,0,0,0,0,dostoevsky.brothers.4.6.sent,dostoevsky.brothers.4.6.sents12,2,0,0,2,0,0
780,780,99,s25,0,0,0,0,0,2,0,0,0,0,dostoevsky.brothers.4.6.sent,dostoevsky.brothers.4.6.sents25,1,1,0,0,0,0
781,781,99,s46,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.4.6.sent,dostoevsky.brothers.4.6.sents46,1,0,0,1,0,0
782,782,99,s48,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.4.6.sent,dostoevsky.brothers.4.6.sents48,0,1,0,0,1,0
783,783,99,s65,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.4.6.sent,dostoevsky.brothers.4.6.sents65,2,1,0,1,0,0
784,784,100,s1,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.6.7.sent,dostoevsky.brothers.6.7.sents1,3,0,1,2,0,0
785,785,100,s8,0,0,1,0,0,0,1,0,3,0,dostoevsky.brothers.6.7.sent,dostoevsky.brothers.6.7.sents8,1,1,0,1,0,0
786,786,100,s15,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.6.7.sent,dostoevsky.brothers.6.7.sents15,0,0,0,0,0,0
787,787,100,s23,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.6.7.sent,dostoevsky.brothers.6.7.sents23,1,0,0,1,0,0
788,788,100,s25,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.6.7.sent,dostoevsky.brothers.6.7.sents25,1,1,0,0,0,0
789,789,100,s26,0,0,0,0,1,0,0,0,0,0,dostoevsky.brothers.6.7.sent,dostoevsky.brothers.6.7.sents26,1,0,1,1,0,1
790,790,100,s29,0,0,0,0,0,0,0,0,1,0,dostoevsky.brothers.6.7.sent,dostoevsky.brothers.6.7.sents29,1,0,0,0,0,0
791,791,100,s77,0,0,0,0,0,0,0,0,0,0,dostoevsky.brothers.6.7.sent,dostoevsky.brothers.6.7.sents77,1,0,0,1,0,0
